Column Name,Description in Plain English,Logic / Formula,Source Table(s),DDL & Indexes
dedup,Data representing the dedup.,"logistics.logistics_order_dummy.""dedup""",logistics.logistics_order_dummy,
order_count,Data representing the order count.,"logistics.logistics_order_dummy.""order_count""",logistics.logistics_order_dummy,
avg_del,Data representing the avg del.,"logistics.logistics_order_dummy.""avg_del""",logistics.logistics_order_dummy,
del_tat_duration,Turn-Around-Time (TAT) measurement.,"logistics.logistics_order_dummy.""del_tat_duration""",logistics.logistics_order_dummy,
del_adherence,Data representing the del adherence.,"logistics.logistics_order_dummy.""del_adherence""",logistics.logistics_order_dummy,
del_breach_diff,Data representing the del breach diff.,"logistics.logistics_order_dummy.""del_breach_diff""",logistics.logistics_order_dummy,
rtsvscrt,Data representing the rtsvscrt.,"logistics.logistics_order_dummy.""rtsvscrt""",logistics.logistics_order_dummy,
rtsvspck,Data representing the rtsvspck.,"logistics.logistics_order_dummy.""rtsvspck""",logistics.logistics_order_dummy,
delage,Data representing the delage.,"logistics.logistics_order_dummy.""delage""",logistics.logistics_order_dummy,
cancel_secs,Data representing the cancel secs.,"logistics.logistics_order_dummy.""cancel_secs""",logistics.logistics_order_dummy,
in_process_ageing,Data representing the in process ageing.,"logistics.logistics_order_dummy.""in_process_ageing""",logistics.logistics_order_dummy,
rider_waiting,Unique identifier for rider waiting.,"logistics.logistics_order_dummy.""rider_waiting""",logistics.logistics_order_dummy,
rider_assigning,Unique identifier for rider assigning.,"logistics.logistics_order_dummy.""rider_assigning""",logistics.logistics_order_dummy,
pick_up_breached,Data representing the pick up breached.,"logistics.logistics_order_dummy.""pick_up_breached""",logistics.logistics_order_dummy,
pick_up_tat_diff,Turn-Around-Time (TAT) measurement.,"logistics.logistics_order_dummy.""pick_up_tat_diff""",logistics.logistics_order_dummy,
rts_breached,Data representing the rts breached.,"logistics.logistics_order_dummy.""rts_breached""",logistics.logistics_order_dummy,
rts_tat_diff,Turn-Around-Time (TAT) measurement.,"logistics.logistics_order_dummy.""rts_tat_diff""",logistics.logistics_order_dummy,
"▼ logistics_order_igm   (base table, 26 cols)",,,logistics.logistics_order_igm,CREATE INDEX idx_logistics_igm_ticket_key ON logistics.logistics_order_igm USING btree (ticket_key)
bap_id,Unique identifier for the Buyer App (BAP).,"logistics.logistics_order_igm.""bap_id""",logistics.logistics_order_igm,
bpp_id,Unique identifier for the Seller App (BPP).,"logistics.logistics_order_igm.""bpp_id""",logistics.logistics_order_igm,
igm_key,Data representing the igm key.,"logistics.logistics_order_igm.""igm_key""",logistics.logistics_order_igm,
ticket_created_date,Timestamp or date indicating when ticket created date occurred.,"logistics.logistics_order_igm.""ticket_created_date""",logistics.logistics_order_igm,
Date,Timestamp or date indicating when date occurred.,"logistics.logistics_order_igm.""Date""",logistics.logistics_order_igm,
domain,"The ONDC network domain (e.g., retail, logistics).","logistics.logistics_order_igm.""domain""",logistics.logistics_order_igm,
network_issue_id,Data representing the network issue id.,"logistics.logistics_order_igm.""network_issue_id""",logistics.logistics_order_igm,
ticket_category,Timestamp or date indicating when ticket category occurred.,"logistics.logistics_order_igm.""ticket_category""",logistics.logistics_order_igm,
ticket_sub_category,Timestamp or date indicating when ticket sub category occurred.,"logistics.logistics_order_igm.""ticket_sub_category""",logistics.logistics_order_igm,
Resolved,Data representing the resolved.,"logistics.logistics_order_igm.""Resolved""",logistics.logistics_order_igm,
network_order_id,Data representing the network order id.,"logistics.logistics_order_igm.""network_order_id""",logistics.logistics_order_igm,
ticket_key,Data representing the ticket key.,"logistics.logistics_order_igm.""ticket_key""",logistics.logistics_order_igm,
ticket_source,Data representing the ticket source.,"logistics.logistics_order_igm.""ticket_source""",logistics.logistics_order_igm,
ticket count,Data representing the ticket count.,"logistics.logistics_order_igm.""ticket count""",logistics.logistics_order_igm,
ticket_raiser,Data representing the ticket raiser.,"logistics.logistics_order_igm.""ticket_raiser""",logistics.logistics_order_igm,
ticket_expected_resolution_time,Timestamp or date indicating when ticket expected resolution time occurred.,"logistics.logistics_order_igm.""ticket_expected_resolution_time""",logistics.logistics_order_igm,
ticket_status,Turn-Around-Time (TAT) measurement.,"logistics.logistics_order_igm.""ticket_status""",logistics.logistics_order_igm,
Closed date,Timestamp or date indicating when closed date occurred.,"logistics.logistics_order_igm.""Closed date""",logistics.logistics_order_igm,
r_action_ticket_resolved_date,Timestamp or date indicating when r action ticket resolved date occurred.,"logistics.logistics_order_igm.""r_action_ticket_resolved_date""",logistics.logistics_order_igm,
on_issue_error_code,Error code associated with a failure or issue.,"logistics.logistics_order_igm.""on_issue_error_code""",logistics.logistics_order_igm,
issue_sync_response,Data representing the issue sync response.,"logistics.logistics_order_igm.""issue_sync_response""",logistics.logistics_order_igm,
tat_diff(open),Turn-Around-Time (TAT) measurement.,"logistics.logistics_order_igm.""tat_diff(open)""",logistics.logistics_order_igm,
sec_diff(open),Data representing the sec diff(open).,"logistics.logistics_order_igm.""sec_diff(open)""",logistics.logistics_order_igm,
min_diff(resolved),Data representing the min diff(resolved).,"logistics.logistics_order_igm.""min_diff(resolved)""",logistics.logistics_order_igm,
tat_diff(res),Turn-Around-Time (TAT) measurement.,"logistics.logistics_order_igm.""tat_diff(res)""",logistics.logistics_order_igm,
modified_date,Timestamp or date indicating when modified date occurred.,"logistics.logistics_order_igm.""modified_date""",logistics.logistics_order_igm,
"▼ logistics_order_igm_stage   (base table, 25 cols)",,,logistics.logistics_order_igm_stage,
bap_id,Unique identifier for the Buyer App (BAP).,"logistics.logistics_order_igm_stage.""bap_id""",logistics.logistics_order_igm_stage,
bpp_id,Unique identifier for the Seller App (BPP).,"logistics.logistics_order_igm_stage.""bpp_id""",logistics.logistics_order_igm_stage,
igm_key,Data representing the igm key.,"logistics.logistics_order_igm_stage.""igm_key""",logistics.logistics_order_igm_stage,
ticket_created_date,Timestamp or date indicating when ticket created date occurred.,"logistics.logistics_order_igm_stage.""ticket_created_date""",logistics.logistics_order_igm_stage,
Date,Timestamp or date indicating when date occurred.,"logistics.logistics_order_igm_stage.""Date""",logistics.logistics_order_igm_stage,
domain,"The ONDC network domain (e.g., retail, logistics).","logistics.logistics_order_igm_stage.""domain""",logistics.logistics_order_igm_stage,
network_issue_id,Data representing the network issue id.,"logistics.logistics_order_igm_stage.""network_issue_id""",logistics.logistics_order_igm_stage,
ticket_category,Timestamp or date indicating when ticket category occurred.,"logistics.logistics_order_igm_stage.""ticket_category""",logistics.logistics_order_igm_stage,
ticket_sub_category,Timestamp or date indicating when ticket sub category occurred.,"logistics.logistics_order_igm_stage.""ticket_sub_category""",logistics.logistics_order_igm_stage,
Resolved,Data representing the resolved.,"logistics.logistics_order_igm_stage.""Resolved""",logistics.logistics_order_igm_stage,
network_order_id,Data representing the network order id.,"logistics.logistics_order_igm_stage.""network_order_id""",logistics.logistics_order_igm_stage,
ticket_key,Data representing the ticket key.,"logistics.logistics_order_igm_stage.""ticket_key""",logistics.logistics_order_igm_stage,
ticket_source,Data representing the ticket source.,"logistics.logistics_order_igm_stage.""ticket_source""",logistics.logistics_order_igm_stage,
ticket count,Data representing the ticket count.,"logistics.logistics_order_igm_stage.""ticket count""",logistics.logistics_order_igm_stage,
ticket_raiser,Data representing the ticket raiser.,"logistics.logistics_order_igm_stage.""ticket_raiser""",logistics.logistics_order_igm_stage,
ticket_expected_resolution_time,Timestamp or date indicating when ticket expected resolution time occurred.,"logistics.logistics_order_igm_stage.""ticket_expected_resolution_time""",logistics.logistics_order_igm_stage,
ticket_status,Turn-Around-Time (TAT) measurement.,"logistics.logistics_order_igm_stage.""ticket_status""",logistics.logistics_order_igm_stage,
Closed date,Timestamp or date indicating when closed date occurred.,"logistics.logistics_order_igm_stage.""Closed date""",logistics.logistics_order_igm_stage,
r_action_ticket_resolved_date,Timestamp or date indicating when r action ticket resolved date occurred.,"logistics.logistics_order_igm_stage.""r_action_ticket_resolved_date""",logistics.logistics_order_igm_stage,
on_issue_error_code,Error code associated with a failure or issue.,"logistics.logistics_order_igm_stage.""on_issue_error_code""",logistics.logistics_order_igm_stage,
issue_sync_response,Data representing the issue sync response.,"logistics.logistics_order_igm_stage.""issue_sync_response""",logistics.logistics_order_igm_stage,
tat_diff(open),Turn-Around-Time (TAT) measurement.,"logistics.logistics_order_igm_stage.""tat_diff(open)""",logistics.logistics_order_igm_stage,
sec_diff(open),Data representing the sec diff(open).,"logistics.logistics_order_igm_stage.""sec_diff(open)""",logistics.logistics_order_igm_stage,
min_diff(resolved),Data representing the min diff(resolved).,"logistics.logistics_order_igm_stage.""min_diff(resolved)""",logistics.logistics_order_igm_stage,
tat_diff(res),Turn-Around-Time (TAT) measurement.,"logistics.logistics_order_igm_stage.""tat_diff(res)""",logistics.logistics_order_igm_stage,
"▼ logistics_order_inc_stage   (base table, 32 cols)",,,logistics.logistics_order_inc_stage,
bap_id,Unique identifier for the Buyer App (BAP).,"logistics.logistics_order_inc_stage.""bap_id""",logistics.logistics_order_inc_stage,
bpp_id,Unique identifier for the Seller App (BPP).,"logistics.logistics_order_inc_stage.""bpp_id""",logistics.logistics_order_inc_stage,
order_id,Unique identifier for order.,"logistics.logistics_order_inc_stage.""order_id""",logistics.logistics_order_inc_stage,
transaction_id,Unique ONDC transaction identifier.,"logistics.logistics_order_inc_stage.""transaction_id""",logistics.logistics_order_inc_stage,
fulfillment_status,Turn-Around-Time (TAT) measurement.,"logistics.logistics_order_inc_stage.""fulfillment_status""",logistics.logistics_order_inc_stage,
cod_order,Boolean flag indicating cod order.,"logistics.logistics_order_inc_stage.""cod_order""",logistics.logistics_order_inc_stage,
date,Timestamp or date indicating when date occurred.,"logistics.logistics_order_inc_stage.""date""",logistics.logistics_order_inc_stage,
order_created_at,Timestamp when the record was created.,"logistics.logistics_order_inc_stage.""order_created_at""",logistics.logistics_order_inc_stage,
cancellation_code,Timestamp or date indicating when cancellation code occurred.,"logistics.logistics_order_inc_stage.""cancellation_code""",logistics.logistics_order_inc_stage,
latest_order_status,Turn-Around-Time (TAT) measurement.,"logistics.logistics_order_inc_stage.""latest_order_status""",logistics.logistics_order_inc_stage,
retail_order_id,Unique identifier for retail order.,"logistics.logistics_order_inc_stage.""retail_order_id""",logistics.logistics_order_inc_stage,
pick_up_pincode,Indian postal code (pincode).,"logistics.logistics_order_inc_stage.""pick_up_pincode""",logistics.logistics_order_inc_stage,
delivery_pincode,Indian postal code (pincode).,"logistics.logistics_order_inc_stage.""delivery_pincode""",logistics.logistics_order_inc_stage,
retail_category,Timestamp or date indicating when retail category occurred.,"logistics.logistics_order_inc_stage.""retail_category""",logistics.logistics_order_inc_stage,
shipment_type,Data representing the shipment type.,"logistics.logistics_order_inc_stage.""shipment_type""",logistics.logistics_order_inc_stage,
motorable_distance,Data representing the motorable distance.,"logistics.logistics_order_inc_stage.""motorable_distance""",logistics.logistics_order_inc_stage,
provider_name,Unique identifier for provider name.,"logistics.logistics_order_inc_stage.""provider_name""",logistics.logistics_order_inc_stage,
pickup_tat,Turn-Around-Time (TAT) measurement.,"logistics.logistics_order_inc_stage.""pickup_tat""",logistics.logistics_order_inc_stage,
rts_tat,Turn-Around-Time (TAT) measurement.,"logistics.logistics_order_inc_stage.""rts_tat""",logistics.logistics_order_inc_stage,
f_ready_to_ship_at_date,Timestamp or date indicating when f ready to ship at date occurred.,"logistics.logistics_order_inc_stage.""f_ready_to_ship_at_date""",logistics.logistics_order_inc_stage,
f_at_pickup_from_date,Timestamp or date indicating when f at pickup from date occurred.,"logistics.logistics_order_inc_stage.""f_at_pickup_from_date""",logistics.logistics_order_inc_stage,
f_agent_assigned_at_date,Timestamp or date indicating when f agent assigned at date occurred.,"logistics.logistics_order_inc_stage.""f_agent_assigned_at_date""",logistics.logistics_order_inc_stage,
delivered_date,Timestamp or date indicating when delivered date occurred.,"logistics.logistics_order_inc_stage.""delivered_date""",logistics.logistics_order_inc_stage,
cancelled_date,Timestamp or date indicating when cancelled date occurred.,"logistics.logistics_order_inc_stage.""cancelled_date""",logistics.logistics_order_inc_stage,
picked_date,Timestamp or date indicating when picked date occurred.,"logistics.logistics_order_inc_stage.""picked_date""",logistics.logistics_order_inc_stage,
drop_row,Data representing the drop row.,"logistics.logistics_order_inc_stage.""drop_row""",logistics.logistics_order_inc_stage,
row_updated,Timestamp or date indicating when row updated occurred.,"logistics.logistics_order_inc_stage.""row_updated""",logistics.logistics_order_inc_stage,
